house_price,crime_murder,crime_rape,crime_robbery,crime_assault,crime_burglary,crime_larceny,crime_vehicle,crime_arson,crime_index,property_house,property_house_per,property_townhouse,property_townhouse_per,property_low_rise,property_low_rise_per,property_mid_rise,property_mid_rise_per,property_high_rise,property_high_rise_per,quakes_minor,quakes_moderate,quakes_severe,income,interest,unemployment_rate,population,date
881144,3,55,149,439,1063,3133,410,37,0.029488419877483546,67245,60.5,14452,13.1,12271,11,5193,4.7,9659,8.7,0,0,0,4768,0.14433333333333334,5.949999999999999,252409,2012 Q3
938685,3,55,149,439,1063,3133,410,37,0.029488419877483546,67245,60.5,14452,13.1,12271,11,5193,4.7,9659,8.7,0,0,0,5396,0.16451612903225807,5.550000000000001,252409,2012 Q4
956201.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,72213,64.7,12873,11.6,9864,8.8,5543,5,9646,8.6,0,0,0,5083,0.1435483870967742,5.449999999999999,252409,2013 Q1
990344.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,72213,64.7,12873,11.6,9864,8.8,5543,5,9646,8.6,0,0,0,5093,0.09366666666666666,5.550000000000001,252409,2013 Q2
1025863.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,72213,64.7,12873,11.6,9864,8.8,5543,5,9646,8.6,0,0,0,4817,0.08,5.050000000000001,252409,2013 Q3
1036563.5,6,63,162,466,1158,3175,502,48,0.02961970041325043,72213,64.7,12873,11.6,9864,8.8,5543,5,9646,8.6,0,0,0,5345,0.08516129032258064,4.5,252409,2013 Q4
1060936.5,5,69,181,482,1021,3242,528,35,0.02816285661941046,70073,62.4,13557,12.1,10763,9.6,5728,5.1,10238,9.1,0,0,0,5291,0.07806451612903226,4.699999999999999,252409,2014 Q1
1062759.5,5,69,181,482,1021,3242,528,35,0.02816285661941046,70073,62.4,13557,12.1,10763,9.6,5728,5.1,10238,9.1,0,0,0,5145,0.09566666666666666,4.35,252409,2014 Q2
1102631.5,5,69,181,482,1021,3242,528,35,0.02816285661941046,70073,62.4,13557,12.1,10763,9.6,5728,5.1,10238,9.1,0,0,0,4984,0.08833333333333333,4.1,252409,2014 Q3
1137021.5,5,69,181,482,1021,3242,528,35,0.02816285661941046,70073,62.4,13557,12.1,10763,9.6,5728,5.1,10238,9.1,0,0,0,5645,0.12258064516129032,3.6,252409,2014 Q4
1172153,4,57,132,420,879,3672,532,33,0.029246855584179422,69424,61.6,12912,11.4,10935,9.7,5338,4.7,11979,10.6,0,0,0,5487,0.11290322580645161,3.7,261221,2015 Q1
1200579.5,4,57,132,420,879,3672,532,33,0.029246855584179422,69424,61.6,12912,11.4,10935,9.7,5338,4.7,11979,10.6,0,0,0,5585,0.129,3.7,261221,2015 Q2
1230187,4,57,132,420,879,3672,532,33,0.029246855584179422,69424,61.6,12912,11.4,10935,9.7,5338,4.7,11979,10.6,0,0,0,5298,0.136,3.4,261221,2015 Q3
1235262.5,4,57,132,420,879,3672,532,33,0.029246855584179422,69424,61.6,12912,11.4,10935,9.7,5338,4.7,11979,10.6,0,0,0,5888,0.24064516129032257,3.3,261221,2015 Q4
1246942.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,70268,62.2,12656,11.2,13013,11.6,5359,4.7,10064,8.9,0,0,0,5737,0.362258064516129,3.35,260651,2016 Q1
1282389.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,70268,62.2,12656,11.2,13013,11.6,5359,4.7,10064,8.9,0,0,0,5746,0.37766666666666665,3.45,260651,2016 Q2
1275908.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,70268,62.2,12656,11.2,13013,11.6,5359,4.7,10064,8.9,11,0,0,5642,0.39633333333333337,3.3,260651,2016 Q3
1318245,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,70268,62.2,12656,11.2,13013,11.6,5359,4.7,10064,8.9,0,0,0,6134,0.54,3,260651,2016 Q4
1343567.5,6,70,153,453,822,3464,672,47,0.026497102382485514,70070,61.9,15306,13.5,11382,10.1,5830,5.2,8614,7.6,0,0,0,5936,0.7861290322580645,3,260955,2017 Q1
1358820,6,70,153,453,822,3464,672,47,0.026497102382485514,70070,61.9,15306,13.5,11382,10.1,5830,5.2,8614,7.6,0,0,0,5802,1.04,3.05,260955,2017 Q2
1383673.5,6,70,153,453,822,3464,672,47,0.026497102382485514,70070,61.9,15306,13.5,11382,10.1,5830,5.2,8614,7.6,0,0,0,5573,1.1533333333333333,2.7,260955,2017 Q3
1386956,6,70,153,453,822,3464,672,47,0.026497102382485514,70070,61.9,15306,13.5,11382,10.1,5830,5.2,8614,7.6,0,0,0,6215,1.3016129032258064,2.3499999999999996,260955,2017 Q4
1388977.5,4,68,146,484,665,3246,582,48,0.023609435864987247,70983,62.7,13939,12.3,11006,9.7,5501,4.9,10218,9,0,0,0,6278,1.5061290322580645,2.45,259666,2018 Q1
1376115,4,68,146,484,665,3246,582,48,0.023609435864987247,70983,62.7,13939,12.3,11006,9.7,5501,4.9,10218,9,0,0,0,6267,1.8196666666666665,2.6500000000000004,259666,2018 Q2
1377714,4,68,146,484,665,3246,582,48,0.023609435864987247,70983,62.7,13939,12.3,11006,9.7,5501,4.9,10218,9,0,11,0,5822,1.9546666666666666,2.25,259666,2018 Q3
1362702.5,4,68,146,484,665,3246,582,48,0.023609435864987247,70983,62.7,13939,12.3,11006,9.7,5501,4.9,10218,9,0,0,0,6452,2.274193548387097,2.3,259666,2018 Q4
1376908,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,70983,62.7,13939,12.3,11006,9.7,5501,4.9,10218,9,11,0,0,6792,2.4051612903225807,2.5,258826,2019 Q1
1355583,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,70983,62.7,13939,12.3,11006,9.7,5501,4.9,10218,9,0,0,0,6220,2.377666666666667,2.3499999999999996,258826,2019 Q2
1356490.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,70983,62.7,13939,12.3,11006,9.7,5501,4.9,10218,9,0,0,0,5951,2.043,2,258826,2019 Q3
281590.5,6,41,133,296,990,2743,396,36,0.026895049207422434,29418,72.7,2139,5.3,1624,4,959,2.4,1047,2.6,4,4,0,2675,0.13870967741935483,12.3,87841,2011 Q1
279388.5,6,41,133,296,990,2743,396,36,0.026895049207422434,29418,72.7,2139,5.3,1624,4,959,2.4,1047,2.6,20,4,0,2877,0.092,11.4,87841,2011 Q2
274348,6,41,133,296,990,2743,396,36,0.026895049207422434,29418,72.7,2139,5.3,1624,4,959,2.4,1047,2.6,0,0,0,2959,0.084,10.8,87841,2011 Q3
269261.75,6,41,133,296,990,2743,396,36,0.026895049207422434,29418,72.7,2139,5.3,1624,4,959,2.4,1047,2.6,4,0,0,3112,0.07161290322580646,10.9,87841,2011 Q4
271757.75,3,55,149,439,1063,3133,410,37,0.029488419877483546,29120,72.2,2029,5,2389,5.9,608,1.5,1189,2.9,4,0,0,2812,0.1267741935483871,11.3,87841,2012 Q1
275657.5,3,55,149,439,1063,3133,410,37,0.029488419877483546,29120,72.2,2029,5,2389,5.9,608,1.5,1189,2.9,12,4,0,2964,0.16166666666666668,10.2,87841,2012 Q2
279681,3,55,149,439,1063,3133,410,37,0.029488419877483546,29120,72.2,2029,5,2389,5.9,608,1.5,1189,2.9,20,8,8,2919,0.14433333333333334,9.1,87841,2012 Q3
290111.75,3,55,149,439,1063,3133,410,37,0.029488419877483546,29120,72.2,2029,5,2389,5.9,608,1.5,1189,2.9,8,4,0,3123,0.16451612903225807,9.4,87841,2012 Q4
299621.25,6,63,162,466,1158,3175,502,48,0.02961970041325043,28230,69.7,2653,6.6,2587,6.4,844,2.1,1199,3,0,12,0,2863,0.1435483870967742,9.3,87841,2013 Q1
307185,6,63,162,466,1158,3175,502,48,0.02961970041325043,28230,69.7,2653,6.6,2587,6.4,844,2.1,1199,3,16,4,0,3079,0.09366666666666666,9.1,87841,2013 Q2
315213.75,6,63,162,466,1158,3175,502,48,0.02961970041325043,28230,69.7,2653,6.6,2587,6.4,844,2.1,1199,3,4,0,0,2994,0.08,8,87841,2013 Q3
318672,6,63,162,466,1158,3175,502,48,0.02961970041325043,28230,69.7,2653,6.6,2587,6.4,844,2.1,1199,3,8,4,0,3169,0.08516129032258064,7.9,87841,2013 Q4
322661.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,29129,71.5,2498,6.1,2106,5.2,669,1.6,1305,3.2,8,0,0,2902,0.07806451612903226,8.2,87841,2014 Q1
324313.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,29129,71.5,2498,6.1,2106,5.2,669,1.6,1305,3.2,4,0,0,3104,0.09566666666666666,7.4,87841,2014 Q2
325705.5,5,69,181,482,1021,3242,528,35,0.02816285661941046,29129,71.5,2498,6.1,2106,5.2,669,1.6,1305,3.2,4,4,0,3142,0.08833333333333333,6.5,87841,2014 Q3
329317.75,5,69,181,482,1021,3242,528,35,0.02816285661941046,29129,71.5,2498,6.1,2106,5.2,669,1.6,1305,3.2,0,4,0,3317,0.12258064516129032,6.6,87841,2014 Q4
331327.25,4,57,132,420,879,3672,532,33,0.029246855584179422,30303,74.2,2208,5.4,3137,7.7,774,1.9,428,1,20,4,0,3058,0.11290322580645161,6.5,87649,2015 Q1
338199.5,4,57,132,420,879,3672,532,33,0.029246855584179422,30303,74.2,2208,5.4,3137,7.7,774,1.9,428,1,8,0,0,3287,0.129,6.2,87649,2015 Q2
344012.25,4,57,132,420,879,3672,532,33,0.029246855584179422,30303,74.2,2208,5.4,3137,7.7,774,1.9,428,1,12,8,0,3215,0.136,5.6,87649,2015 Q3
349371.25,4,57,132,420,879,3672,532,33,0.029246855584179422,30303,74.2,2208,5.4,3137,7.7,774,1.9,428,1,0,0,0,3483,0.24064516129032257,5.65,87649,2015 Q4
352147.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,29608,72.5,1931,4.8,3178,7.8,346,0.8,1124,2.8,4,0,0,3135,0.362258064516129,5.2,87628,2016 Q1
355629.25,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,29608,72.5,1931,4.8,3178,7.8,346,0.8,1124,2.8,12,0,0,3389,0.37766666666666665,5.3,87628,2016 Q2
360954.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,29608,72.5,1931,4.8,3178,7.8,346,0.8,1124,2.8,8,0,0,3488,0.39633333333333337,5.050000000000001,87628,2016 Q3
363450.5,4,66,136.5,427.5,720,3447,603,34,0.027811743070244584,29608,72.5,1931,4.8,3178,7.8,346,0.8,1124,2.8,16,4,0,3431,0.54,4.8,87628,2016 Q4
371570.5,6,70,153,453,822,3464,672,47,0.026497102382485514,31028,75.5,1957,4.8,1795,4.4,828,2,977,2.4,16,0,0,3316,0.7861290322580645,4.65,88018,2017 Q1
380211,6,70,153,453,822,3464,672,47,0.026497102382485514,31028,75.5,1957,4.8,1795,4.4,828,2,977,2.4,0,4,0,3360,1.04,4.65,88018,2017 Q2
388632,6,70,153,453,822,3464,672,47,0.026497102382485514,31028,75.5,1957,4.8,1795,4.4,828,2,977,2.4,4,0,0,3501,1.1533333333333333,4.1,88018,2017 Q3
394917.75,6,70,153,453,822,3464,672,47,0.026497102382485514,31028,75.5,1957,4.8,1795,4.4,828,2,977,2.4,0,4,4,3564,1.3016129032258064,3.8,88018,2017 Q4
404310.5,4,68,146,484,665,3246,582,48,0.023609435864987247,29658,72.5,2938,7.2,3135,7.6,386,0.9,1228,3,8,0,0,3412,1.5061290322580645,3.9,87606,2018 Q1
402890.25,4,68,146,484,665,3246,582,48,0.023609435864987247,29658,72.5,2938,7.2,3135,7.6,386,0.9,1228,3,4,4,0,3461,1.8196666666666665,4.1,87606,2018 Q2
405886.25,4,68,146,484,665,3246,582,48,0.023609435864987247,29658,72.5,2938,7.2,3135,7.6,386,0.9,1228,3,0,0,0,3580,1.9546666666666666,3.5,87606,2018 Q3
405831.5,4,68,146,484,665,3246,582,48,0.023609435864987247,29658,72.5,2938,7.2,3135,7.6,386,0.9,1228,3,0,4,0,3688,2.274193548387097,3.7,87606,2018 Q4
400303.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,29658,72.5,2938,7.2,3135,7.6,386,0.9,1228,3,12,0,0,3557,2.4051612903225807,3.95,86749,2019 Q1
393662.75,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,29658,72.5,2938,7.2,3135,7.6,386,0.9,1228,3,36,4,4,3640,2.377666666666667,3.75,86749,2019 Q2
389058,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,29658,72.5,2938,7.2,3135,7.6,386,0.9,1228,3,8,4,0,3763,2.043,3.2,86749,2019 Q3
132044,12,39,233,665,1830,3814,597,62,0.040143148349644275,60319,72.2,5553,6.6,8248,9.8,1972,2.4,1772,2.1,0,0,0,2890,0.13870967741935483,20.4,255793,2011 Q1
129140,12,39,233,665,1830,3814,597,62,0.040143148349644275,60319,72.2,5553,6.6,8248,9.8,1972,2.4,1772,2.1,0,0,0,3022,0.092,18,255793,2011 Q2
128101.16666666666,12,39,233,665,1830,3814,597,62,0.040143148349644275,60319,72.2,5553,6.6,8248,9.8,1972,2.4,1772,2.1,0,0,0,3070,0.084,15.4,255793,2011 Q3
128239.33333333334,12,39,233,665,1830,3814,597,62,0.040143148349644275,60319,72.2,5553,6.6,8248,9.8,1972,2.4,1772,2.1,0,0,0,3074,0.07161290322580646,17.9,255793,2011 Q4
132256.33333333334,15,39,286,949,1938,4580,791,78,0.04007752396275764,62363,74.6,5143,6.2,7696,9.2,1320,1.6,2326,2.8,0,0,0,3090,0.1267741935483871,19,255793,2012 Q1
132228,15,39,286,949,1938,4580,791,78,0.04007752396275764,62363,74.6,5143,6.2,7696,9.2,1320,1.6,2326,2.8,0,0,0,3031,0.16166666666666668,16.9,255793,2012 Q2
134432,15,39,286,949,1938,4580,791,78,0.04007752396275764,62363,74.6,5143,6.2,7696,9.2,1320,1.6,2326,2.8,0,0,0,3887,0.14433333333333334,13.5,255793,2012 Q3
135730.5,15,39,286,949,1938,4580,791,78,0.04007752396275764,62363,74.6,5143,6.2,7696,9.2,1320,1.6,2326,2.8,0,0,0,3230,0.16451612903225807,16.5,255793,2012 Q4
144560.3333333333,10,63,195,740,1407,3390,764,122,0.03550387774999095,63723,76,5096,6.1,7086,8.5,1280,1.5,1305,1.6,12,0,0,3111,0.1435483870967742,17.2,255793,2013 Q1
157092.6666666667,10,63,195,740,1407,3390,764,122,0.03550387774999095,63723,76,5096,6.1,7086,8.5,1280,1.5,1305,1.6,0,0,0,3100,0.09366666666666666,14.6,255793,2013 Q2
164959.8333333333,10,63,195,740,1407,3390,764,122,0.03550387774999095,63723,76,5096,6.1,7086,8.5,1280,1.5,1305,1.6,6,0,0,3131,0.08,12.1,255793,2013 Q3
174873.8333333333,10,63,195,740,1407,3390,764,122,0.03550387774999095,63723,76,5096,6.1,7086,8.5,1280,1.5,1305,1.6,0,0,0,3256,0.08516129032258064,14.4,255793,2013 Q4
178739.5,14,34,209,763,1254,3242,621,51,0.03682424704034725,62758,74.6,4392,5.2,8912,10.6,1671,2,1820,2.2,6,0,0,3190,0.07806451612903226,16,255793,2014 Q1
178654,14,34,209,763,1254,3242,621,51,0.03682424704034725,62758,74.6,4392,5.2,8912,10.6,1671,2,1820,2.2,0,0,0,3172,0.09566666666666666,12.5,255793,2014 Q2
184400,14,34,209,763,1254,3242,621,51,0.03682424704034725,62758,74.6,4392,5.2,8912,10.6,1671,2,1820,2.2,0,0,0,3228,0.08833333333333333,10.4,255793,2014 Q3
188889.5,14,34,209,763,1254,3242,621,51,0.03682424704034725,62758,74.6,4392,5.2,8912,10.6,1671,2,1820,2.2,0,0,0,3421,0.12258064516129032,13.1,255793,2014 Q4
192629.5,17,57,230,920,1244,3508,1097,103,0.0375991508618498,64228,76.2,4041,4.8,7753,9.2,1465,1.7,1699,2,0,0,0,3309,0.11290322580645161,13.8,268455,2015 Q1
199306.5,17,57,230,920,1244,3508,1097,103,0.0375991508618498,64228,76.2,4041,4.8,7753,9.2,1465,1.7,1699,2,0,0,0,3313,0.129,11.4,268455,2015 Q2
203533,17,57,230,920,1244,3508,1097,103,0.0375991508618498,64228,76.2,4041,4.8,7753,9.2,1465,1.7,1699,2,0,0,0,3349,0.136,8.6,268455,2015 Q3
209812.5,17,57,230,920,1244,3508,1097,103,0.0375991508618498,64228,76.2,4041,4.8,7753,9.2,1465,1.7,1699,2,0,0,0,3619,0.24064516129032257,11.9,268455,2015 Q4
213463.5,4,61,205,675,1222,3366,1023,109,0.03661708670640332,63766,75.5,3999,4.8,7505,8.9,992,1.2,1734,2.1,0,6,0,3308,0.362258064516129,10.9,268672,2016 Q1
220326.5,4,61,205,675,1222,3366,1023,109,0.03661708670640332,63766,75.5,3999,4.8,7505,8.9,992,1.2,1734,2.1,6,0,0,3456,0.37766666666666665,9.4,268672,2016 Q2
225267.5,4,61,205,675,1222,3366,1023,109,0.03661708670640332,63766,75.5,3999,4.8,7505,8.9,992,1.2,1734,2.1,0,6,0,3588,0.39633333333333337,9,268672,2016 Q3
231990,4,61,205,675,1222,3366,1023,109,0.03661708670640332,63766,75.5,3999,4.8,7505,8.9,992,1.2,1734,2.1,6,0,0,3643,0.54,10.9,268672,2016 Q4
240367.5,12,48,236,739,1045,3350,838,117,0.03531515431732592,63428,74.4,4514,5.3,7755,9.1,827,1,3556,4.2,0,0,0,3516,0.7861290322580645,10.2,272673,2017 Q1
242362.5,12,48,236,739,1045,3350,838,117,0.03531515431732592,63428,74.4,4514,5.3,7755,9.1,827,1,3556,4.2,0,0,0,3582,1.04,8.8,272673,2017 Q2
247850,12,48,236,739,1045,3350,838,117,0.03531515431732592,63428,74.4,4514,5.3,7755,9.1,827,1,3556,4.2,0,0,0,3514,1.1533333333333333,7,272673,2017 Q3
253709,12,48,236,739,1045,3350,838,117,0.03531515431732592,63428,74.4,4514,5.3,7755,9.1,827,1,3556,4.2,0,0,0,3737,1.3016129032258064,8.6,272673,2017 Q4
256739,4,49,188,697,969,2952,883,93,0.03136248783003356,65738,76.6,4317,5,7400,8.6,1167,1.4,1402,1.6,0,0,0,3678,1.5061290322580645,9,274765,2018 Q1
260630.5,4,49,188,697,969,2952,883,93,0.03136248783003356,65738,76.6,4317,5,7400,8.6,1167,1.4,1402,1.6,0,0,0,3660,1.8196666666666665,7.5,274765,2018 Q2
264643,4,49,188,697,969,2952,883,93,0.03136248783003356,65738,76.6,4317,5,7400,8.6,1167,1.4,1402,1.6,0,0,0,3571,1.9546666666666666,6.7,274765,2018 Q3
262441,4,49,188,697,969,2952,883,93,0.03136248783003356,65738,76.6,4317,5,7400,8.6,1167,1.4,1402,1.6,0,0,0,3875,2.274193548387097,8.2,274765,2018 Q4
268506.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,65738,76.6,4317,5,7400,8.6,1167,1.4,1402,1.6,6,0,0,3642,2.4051612903225807,8.4,277680,2019 Q1
266133.5,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,65738,76.6,4317,5,7400,8.6,1167,1.4,1402,1.6,0,0,0,3812,2.377666666666667,6.7,277680,2019 Q2
266912,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,65738,76.6,4317,5,7400,8.6,1167,1.4,1402,1.6,0,0,0,3713,2.043,6,277680,2019 Q3
76922,0,3,2,13,15,36,3,4,0.025174825174825177,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,1,0,0,2495,0.13870967741935483,12.3,9686,2011 Q1
76343,0,3,2,13,15,36,3,4,0.025174825174825177,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,0,0,2747,0.092,11.4,9686,2011 Q2
73964,0,3,2,13,15,36,3,4,0.025174825174825177,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,1,0,2530,0.084,10.8,9686,2011 Q3
70939,0,3,2,13,15,36,3,4,0.025174825174825177,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,0,0,0,2666,0.07161290322580646,10.9,9686,2011 Q4
71135,1,4,3,28,22,38,2,3,0.03497501784439686,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,2303,0.1267741935483871,11.3,9686,2012 Q1
72354,1,4,3,28,22,38,2,3,0.03497501784439686,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,2655,0.16166666666666668,10.2,9686,2012 Q2
74960,1,4,3,28,22,38,2,3,0.03497501784439686,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,2433,0.14433333333333334,9.1,9686,2012 Q3
77646,1,4,3,28,22,38,2,3,0.03497501784439686,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,0,0,0,2826,0.16451612903225807,9.4,9686,2012 Q4
80338,1,4,2,21,23,46,2,0,0.03692651995524058,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,2454,0.1435483870967742,9.3,9686,2013 Q1
83503,1,4,2,21,23,46,2,0,0.03692651995524058,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,2762,0.09366666666666666,9.1,9686,2013 Q2
87011,1,4,2,21,23,46,2,0,0.03692651995524058,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,2628,0.08,8,9686,2013 Q3
90547,1,4,2,21,23,46,2,0,0.03692651995524058,90346.5,67.6,12341,7.5,13185,9.7,4238,3.05,7233,5.1,0,0,0,2882,0.08516129032258064,7.9,9686,2013 Q4
93615,4,3,1,21,32,51,6,1,0.045124282982791586,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,2545,0.07806451612903226,8.2,9686,2014 Q1
96749,4,3,1,21,32,51,6,1,0.045124282982791586,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,2847,0.09566666666666666,7.4,9686,2014 Q2
99256,4,3,1,21,32,51,6,1,0.045124282982791586,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,2764,0.08833333333333333,6.5,9686,2014 Q3
100975,4,3,1,21,32,51,6,1,0.045124282982791586,88329,67,10742.5,6.95,13608.5,9.9,4327.5,3,8232.5,4.7,0,0,0,2911,0.12258064516129032,6.6,9686,2014 Q4
102051,0,13,2,20,9,48,4,4,0.037412314886983634,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,2612,0.11290322580645161,6.5,8965,2015 Q1
103046,0,13,2,20,9,48,4,4,0.037412314886983634,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,3078,0.129,6.2,8965,2015 Q2
103739,0,13,2,20,9,48,4,4,0.037412314886983634,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,1,1,0,2895,0.136,5.6,8965,2015 Q3
105555,0,13,2,20,9,48,4,4,0.037412314886983634,88276.5,66.9,11736.5,7.6,14337.5,9.85,4512,2.7,7269,4.95,0,0,0,3074,0.24064516129032257,5.65,8965,2015 Q4
107344,0,5,1,16,34,74,8,0,0.05413887799136916,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,2745,0.362258064516129,5.2,8795,2016 Q1
107872,0,5,1,16,34,74,8,0,0.05413887799136916,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,1,0,0,3248,0.37766666666666665,5.3,8795,2016 Q2
109242,0,5,1,16,34,74,8,0,0.05413887799136916,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,3029,0.39633333333333337,5.050000000000001,8795,2016 Q3
109885,0,5,1,16,34,74,8,0,0.05413887799136916,88525,68.2,11299.5,7.6,12986,9.55,5013,3,8060.5,5.449999999999999,0,0,0,3086,0.54,4.8,8795,2016 Q4
110693,2,2,3,32,31,88,10,2,0.067442794058611,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,2856,0.7861290322580645,4.65,8859,2017 Q1
112572,2,2,3,32,31,88,10,2,0.067442794058611,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,3269,1.04,4.65,8859,2017 Q2
113917,2,2,3,32,31,88,10,2,0.067442794058611,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,3315,1.1533333333333333,4.1,8859,2017 Q3
115478,2,2,3,32,31,88,10,2,0.067442794058611,89643,67.8,11328,7.2,12869,10.1,5371,3.4,8614,5.5,0,0,0,3187,1.3016129032258064,3.8,8859,2017 Q4
116849,0,0,3,21,27,38,11,1,0.03998400639744103,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3053,1.5061290322580645,3.9,8777,2018 Q1
116726,0,0,3,21,27,38,11,1,0.03998400639744103,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3288,1.8196666666666665,4.1,8777,2018 Q2
116367,0,0,3,21,27,38,11,1,0.03998400639744103,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3172,1.9546666666666666,3.5,8777,2018 Q3
116779,0,0,3,21,27,38,11,1,0.03998400639744103,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3288,2.274193548387097,3.7,8777,2018 Q4
117378,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3120,2.4051612903225807,3.95,8841,2019 Q1
116167,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3359,2.377666666666667,3.75,8841,2019 Q2
115982,20,167,1356,1168,2277,17760,2016,125,0.027847184582618336,90465,67.1,12335,6.5,12911.5,9.4,5328.5,3,8724.5,5.35,0,0,0,3305,2.043,3.2,8841,2019 Q3
350832,0,5,4,29,66,156,22,1,0.03384947785379906,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,4,0,0,2781,0.13870967741935483,12.3,14202,2011 Q1
349092,0,5,4,29,66,156,22,1,0.03384947785379906,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,7,0,0,2899,0.092,11.4,14202,2011 Q2
347388,0,5,4,29,66,156,22,1,0.03384947785379906,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,6,2,1,3020,0.084,10.8,14202,2011 Q3
337845,0,5,4,29,66,156,22,1,0.03384947785379906,89240,67.1,10929,7.5,13204.5,9.75,4438.5,3,8138,5.35,10,4,0,3134,0.07161290322580646,10.9,14202,2011 Q4
338426,0,3,9,26,54,140,2,1,0.027946972411322105,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,8,0,0,2788,0.1267741935483871,11.3,14202,2012 Q1
343665,0,3,9,26,54,140,2,1,0.027946972411322105,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,3,1,0,3026,0.16166666666666668,10.2,14202,2012 Q2
348561,0,3,9,26,54,140,2,1,0.027946972411322105,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,3,0,0,2890,0.14433333333333334,9.1,14202,2012 Q3
359781,0,3,9,26,54,140,2,1,0.027946972411322105,86805,67.35,11604,7.8,13111.5,9.75,4746.5,3.3499999999999996,8217.5,5.300000000000001,4,0,0,3139,0.16451612903225807,9.4,14202,2012 Q4
