EarnS,time,state,county,year,quarter,county_name
2816,1999-Q4,06,071,1999,4,San Bernardino County
2600,2000-Q1,06,071,2000,1,San Bernardino County
2699,2000-Q2,06,071,2000,2,San Bernardino County
2658,2000-Q3,06,071,2000,3,San Bernardino County
2885,2000-Q4,06,071,2000,4,San Bernardino County
2736,2001-Q1,06,071,2001,1,San Bernardino County
2790,2001-Q2,06,071,2001,2,San Bernardino County
2730,2001-Q3,06,071,2001,3,San Bernardino County
2972,2001-Q4,06,071,2001,4,San Bernardino County
2811,2002-Q1,06,071,2002,1,San Bernardino County
2887,2002-Q2,06,071,2002,2,San Bernardino County
2799,2002-Q3,06,071,2002,3,San Bernardino County
3080,2002-Q4,06,071,2002,4,San Bernardino County
2903,2003-Q1,06,071,2003,1,San Bernardino County
2960,2003-Q2,06,071,2003,2,San Bernardino County
2895,2003-Q3,06,071,2003,3,San Bernardino County
3170,2003-Q4,06,071,2003,4,San Bernardino County
2993,2004-Q1,06,071,2004,1,San Bernardino County
3052,2004-Q2,06,071,2004,2,San Bernardino County
3014,2004-Q3,06,071,2004,3,San Bernardino County
3341,2004-Q4,06,071,2004,4,San Bernardino County
3016,2005-Q1,06,071,2005,1,San Bernardino County
3158,2005-Q2,06,071,2005,2,San Bernardino County
3244,2005-Q3,06,071,2005,3,San Bernardino County
3364,2005-Q4,06,071,2005,4,San Bernardino County
3277,2006-Q1,06,071,2006,1,San Bernardino County
3261,2006-Q2,06,071,2006,2,San Bernardino County
3249,2006-Q3,06,071,2006,3,San Bernardino County
3484,2006-Q4,06,071,2006,4,San Bernardino County
3419,2007-Q1,06,071,2007,1,San Bernardino County
3350,2007-Q2,06,071,2007,2,San Bernardino County
3324,2007-Q3,06,071,2007,3,San Bernardino County
3554,2007-Q4,06,071,2007,4,San Bernardino County
3430,2008-Q1,06,071,2008,1,San Bernardino County
3378,2008-Q2,06,071,2008,2,San Bernardino County
3367,2008-Q3,06,071,2008,3,San Bernardino County
3601,2008-Q4,06,071,2008,4,San Bernardino County
3325,2009-Q1,06,071,2009,1,San Bernardino County
3325,2009-Q2,06,071,2009,2,San Bernardino County
3310,2009-Q3,06,071,2009,3,San Bernardino County
3632,2009-Q4,06,071,2009,4,San Bernardino County
3286,2010-Q1,06,071,2010,1,San Bernardino County
3408,2010-Q2,06,071,2010,2,San Bernardino County
3366,2010-Q3,06,071,2010,3,San Bernardino County
3709,2010-Q4,06,071,2010,4,San Bernardino County
3376,2011-Q1,06,071,2011,1,San Bernardino County
3454,2011-Q2,06,071,2011,2,San Bernardino County
3516,2011-Q3,06,071,2011,3,San Bernardino County
3635,2011-Q4,06,071,2011,4,San Bernardino County
3578,2012-Q1,06,071,2012,1,San Bernardino County
3553,2012-Q2,06,071,2012,2,San Bernardino County
3465,2012-Q3,06,071,2012,3,San Bernardino County
3771,2012-Q4,06,071,2012,4,San Bernardino County
3617,2013-Q1,06,071,2013,1,San Bernardino County
3599,2013-Q2,06,071,2013,2,San Bernardino County
3500,2013-Q3,06,071,2013,3,San Bernardino County
3777,2013-Q4,06,071,2013,4,San Bernardino County
3664,2014-Q1,06,071,2014,1,San Bernardino County
3656,2014-Q2,06,071,2014,2,San Bernardino County
3602,2014-Q3,06,071,2014,3,San Bernardino County
3925,2014-Q4,06,071,2014,4,San Bernardino County
3728,2015-Q1,06,071,2015,1,San Bernardino County
3776,2015-Q2,06,071,2015,2,San Bernardino County
3723,2015-Q3,06,071,2015,3,San Bernardino County
4118,2015-Q4,06,071,2015,4,San Bernardino County
3766,2016-Q1,06,071,2016,1,San Bernardino County
3858,2016-Q2,06,071,2016,2,San Bernardino County
3987,2016-Q3,06,071,2016,3,San Bernardino County
4037,2016-Q4,06,071,2016,4,San Bernardino County
4014,2017-Q1,06,071,2017,1,San Bernardino County
3954,2017-Q2,06,071,2017,2,San Bernardino County
3990,2017-Q3,06,071,2017,3,San Bernardino County
4205,2017-Q4,06,071,2017,4,San Bernardino County
4157,2018-Q1,06,071,2018,1,San Bernardino County
4038,2018-Q2,06,071,2018,2,San Bernardino County
4059,2018-Q3,06,071,2018,3,San Bernardino County
4296,2018-Q4,06,071,2018,4,San Bernardino County
4259,2019-Q1,06,071,2019,1,San Bernardino County
4208,2019-Q2,06,071,2019,2,San Bernardino County
4226,2019-Q3,06,071,2019,3,San Bernardino County
2345,1991-Q4,06,073,1991,4,San Diego County
2257,1992-Q1,06,073,1992,1,San Diego County
2240,1992-Q2,06,073,1992,2,San Diego County
2234,1992-Q3,06,073,1992,3,San Diego County
2524,1992-Q4,06,073,1992,4,San Diego County
2209,1993-Q1,06,073,1993,1,San Diego County
2294,1993-Q2,06,073,1993,2,San Diego County
2290,1993-Q3,06,073,1993,3,San Diego County
2536,1993-Q4,06,073,1993,4,San Diego County
2300,1994-Q1,06,073,1994,1,San Diego County
2350,1994-Q2,06,073,1994,2,San Diego County
2408,1994-Q3,06,073,1994,3,San Diego County
2469,1994-Q4,06,073,1994,4,San Diego County
2409,1995-Q1,06,073,1995,1,San Diego County
2380,1995-Q2,06,073,1995,2,San Diego County
2407,1995-Q3,06,073,1995,3,San Diego County
2606,1995-Q4,06,073,1995,4,San Diego County
2483,1996-Q1,06,073,1996,1,San Diego County
2483,1996-Q2,06,073,1996,2,San Diego County
2450,1996-Q3,06,073,1996,3,San Diego County
2701,1996-Q4,06,073,1996,4,San Diego County
2599,1997-Q1,06,073,1997,1,San Diego County
2596,1997-Q2,06,073,1997,2,San Diego County
2620,1997-Q3,06,073,1997,3,San Diego County
2882,1997-Q4,06,073,1997,4,San Diego County
2742,1998-Q1,06,073,1998,1,San Diego County
2771,1998-Q2,06,073,1998,2,San Diego County
2797,1998-Q3,06,073,1998,3,San Diego County
3121,1998-Q4,06,073,1998,4,San Diego County
2946,1999-Q1,06,073,1999,1,San Diego County
2978,1999-Q2,06,073,1999,2,San Diego County
3034,1999-Q3,06,073,1999,3,San Diego County
3464,1999-Q4,06,073,1999,4,San Diego County
3401,2000-Q1,06,073,2000,1,San Diego County
3253,2000-Q2,06,073,2000,2,San Diego County
3221,2000-Q3,06,073,2000,3,San Diego County
3543,2000-Q4,06,073,2000,4,San Diego County
3457,2001-Q1,06,073,2001,1,San Diego County
3319,2001-Q2,06,073,2001,2,San Diego County
3272,2001-Q3,06,073,2001,3,San Diego County
3524,2001-Q4,06,073,2001,4,San Diego County
3422,2002-Q1,06,073,2002,1,San Diego County
3416,2002-Q2,06,073,2002,2,San Diego County
3304,2002-Q3,06,073,2002,3,San Diego County
3658,2002-Q4,06,073,2002,4,San Diego County
3514,2003-Q1,06,073,2003,1,San Diego County
3473,2003-Q2,06,073,2003,2,San Diego County
3450,2003-Q3,06,073,2003,3,San Diego County
3753,2003-Q4,06,073,2003,4,San Diego County
3666,2004-Q1,06,073,2004,1,San Diego County
3816,2004-Q2,06,073,2004,2,San Diego County
3636,2004-Q3,06,073,2004,3,San Diego County
4077,2004-Q4,06,073,2004,4,San Diego County
3739,2005-Q1,06,073,2005,1,San Diego County
3766,2005-Q2,06,073,2005,2,San Diego County
3942,2005-Q3,06,073,2005,3,San Diego County
4081,2005-Q4,06,073,2005,4,San Diego County
4184,2006-Q1,06,073,2006,1,San Diego County
3906,2006-Q2,06,073,2006,2,San Diego County
3907,2006-Q3,06,073,2006,3,San Diego County
4206,2006-Q4,06,073,2006,4,San Diego County
4256,2007-Q1,06,073,2007,1,San Diego County
4066,2007-Q2,06,073,2007,2,San Diego County
4026,2007-Q3,06,073,2007,3,San Diego County
4382,2007-Q4,06,073,2007,4,San Diego County
4308,2008-Q1,06,073,2008,1,San Diego County
4215,2008-Q2,06,073,2008,2,San Diego County
4178,2008-Q3,06,073,2008,3,San Diego County
4569,2008-Q4,06,073,2008,4,San Diego County
4206,2009-Q1,06,073,2009,1,San Diego County
4083,2009-Q2,06,073,2009,2,San Diego County
4060,2009-Q3,06,073,2009,3,San Diego County
4536,2009-Q4,06,073,2009,4,San Diego County
4167,2010-Q1,06,073,2010,1,San Diego County
4151,2010-Q2,06,073,2010,2,San Diego County
4203,2010-Q3,06,073,2010,3,San Diego County
4772,2010-Q4,06,073,2010,4,San Diego County
4466,2011-Q1,06,073,2011,1,San Diego County
4354,2011-Q2,06,073,2011,2,San Diego County
4497,2011-Q3,06,073,2011,3,San Diego County
4596,2011-Q4,06,073,2011,4,San Diego County
4782,2012-Q1,06,073,2012,1,San Diego County
4420,2012-Q2,06,073,2012,2,San Diego County
4478,2012-Q3,06,073,2012,3,San Diego County
4833,2012-Q4,06,073,2012,4,San Diego County
4712,2013-Q1,06,073,2013,1,San Diego County
4669,2013-Q2,06,073,2013,2,San Diego County
4587,2013-Q3,06,073,2013,3,San Diego County
5039,2013-Q4,06,073,2013,4,San Diego County
4996,2014-Q1,06,073,2014,1,San Diego County
4695,2014-Q2,06,073,2014,2,San Diego County
4601,2014-Q3,06,073,2014,3,San Diego County
5105,2014-Q4,06,073,2014,4,San Diego County
5067,2015-Q1,06,073,2015,1,San Diego County
4833,2015-Q2,06,073,2015,2,San Diego County
4753,2015-Q3,06,073,2015,3,San Diego County
5355,2015-Q4,06,073,2015,4,San Diego County
4949,2016-Q1,06,073,2016,1,San Diego County
4847,2016-Q2,06,073,2016,2,San Diego County
5069,2016-Q3,06,073,2016,3,San Diego County
5222,2016-Q4,06,073,2016,4,San Diego County
5292,2017-Q1,06,073,2017,1,San Diego County
4948,2017-Q2,06,073,2017,2,San Diego County
5010,2017-Q3,06,073,2017,3,San Diego County
5483,2017-Q4,06,073,2017,4,San Diego County
5539,2018-Q1,06,073,2018,1,San Diego County
5118,2018-Q2,06,073,2018,2,San Diego County
5158,2018-Q3,06,073,2018,3,San Diego County
5686,2018-Q4,06,073,2018,4,San Diego County
5695,2019-Q1,06,073,2019,1,San Diego County
5361,2019-Q2,06,073,2019,2,San Diego County
5419,2019-Q3,06,073,2019,3,San Diego County
3216,1991-Q4,06,075,1991,4,San Francisco County/city
3089,1992-Q1,06,075,1992,1,San Francisco County/city
2960,1992-Q2,06,075,1992,2,San Francisco County/city
3022,1992-Q3,06,075,1992,3,San Francisco County/city
3431,1992-Q4,06,075,1992,4,San Francisco County/city
2990,1993-Q1,06,075,1993,1,San Francisco County/city
3071,1993-Q2,06,075,1993,2,San Francisco County/city
3077,1993-Q3,06,075,1993,3,San Francisco County/city
3549,1993-Q4,06,075,1993,4,San Francisco County/city
3289,1994-Q1,06,075,1994,1,San Francisco County/city
3201,1994-Q2,06,075,1994,2,San Francisco County/city
3251,1994-Q3,06,075,1994,3,San Francisco County/city
3512,1994-Q4,06,075,1994,4,San Francisco County/city
3486,1995-Q1,06,075,1995,1,San Francisco County/city
3332,1995-Q2,06,075,1995,2,San Francisco County/city
3342,1995-Q3,06,075,1995,3,San Francisco County/city
3707,1995-Q4,06,075,1995,4,San Francisco County/city
3686,1996-Q1,06,075,1996,1,San Francisco County/city
3554,1996-Q2,06,075,1996,2,San Francisco County/city
3481,1996-Q3,06,075,1996,3,San Francisco County/city
3905,1996-Q4,06,075,1996,4,San Francisco County/city
3903,1997-Q1,06,075,1997,1,San Francisco County/city
3521,1997-Q2,06,075,1997,2,San Francisco County/city
3614,1997-Q3,06,075,1997,3,San Francisco County/city
4011,1997-Q4,06,075,1997,4,San Francisco County/city
4029,1998-Q1,06,075,1998,1,San Francisco County/city
3779,1998-Q2,06,075,1998,2,San Francisco County/city
3887,1998-Q3,06,075,1998,3,San Francisco County/city
4321,1998-Q4,06,075,1998,4,San Francisco County/city
4548,1999-Q1,06,075,1999,1,San Francisco County/city
4229,1999-Q2,06,075,1999,2,San Francisco County/city
4220,1999-Q3,06,075,1999,3,San Francisco County/city
4824,1999-Q4,06,075,1999,4,San Francisco County/city
5598,2000-Q1,06,075,2000,1,San Francisco County/city
4554,2000-Q2,06,075,2000,2,San Francisco County/city
4613,2000-Q3,06,075,2000,3,San Francisco County/city
5141,2000-Q4,06,075,2000,4,San Francisco County/city
6345,2001-Q1,06,075,2001,1,San Francisco County/city
4525,2001-Q2,06,075,2001,2,San Francisco County/city
4535,2001-Q3,06,075,2001,3,San Francisco County/city
4917,2001-Q4,06,075,2001,4,San Francisco County/city
5547,2002-Q1,06,075,2002,1,San Francisco County/city
4453,2002-Q2,06,075,2002,2,San Francisco County/city
4488,2002-Q3,06,075,2002,3,San Francisco County/city
4870,2002-Q4,06,075,2002,4,San Francisco County/city
5230,2003-Q1,06,075,2003,1,San Francisco County/city
4470,2003-Q2,06,075,2003,2,San Francisco County/city
4593,2003-Q3,06,075,2003,3,San Francisco County/city
5121,2003-Q4,06,075,2003,4,San Francisco County/city
5594,2004-Q1,06,075,2004,1,San Francisco County/city
4733,2004-Q2,06,075,2004,2,San Francisco County/city
4740,2004-Q3,06,075,2004,3,San Francisco County/city
5523,2004-Q4,06,075,2004,4,San Francisco County/city
5861,2005-Q1,06,075,2005,1,San Francisco County/city
4966,2005-Q2,06,075,2005,2,San Francisco County/city
5224,2005-Q3,06,075,2005,3,San Francisco County/city
5937,2005-Q4,06,075,2005,4,San Francisco County/city
6452,2006-Q1,06,075,2006,1,San Francisco County/city
5246,2006-Q2,06,075,2006,2,San Francisco County/city
5277,2006-Q3,06,075,2006,3,San Francisco County/city
6134,2006-Q4,06,075,2006,4,San Francisco County/city
6892,2007-Q1,06,075,2007,1,San Francisco County/city
5577,2007-Q2,06,075,2007,2,San Francisco County/city
5521,2007-Q3,06,075,2007,3,San Francisco County/city
6561,2007-Q4,06,075,2007,4,San Francisco County/city
6871,2008-Q1,06,075,2008,1,San Francisco County/city
5692,2008-Q2,06,075,2008,2,San Francisco County/city
5761,2008-Q3,06,075,2008,3,San Francisco County/city
6318,2008-Q4,06,075,2008,4,San Francisco County/city
6415,2009-Q1,06,075,2009,1,San Francisco County/city
5475,2009-Q2,06,075,2009,2,San Francisco County/city
5537,2009-Q3,06,075,2009,3,San Francisco County/city
6519,2009-Q4,06,075,2009,4,San Francisco County/city
6702,2010-Q1,06,075,2010,1,San Francisco County/city
5659,2010-Q2,06,075,2010,2,San Francisco County/city
5840,2010-Q3,06,075,2010,3,San Francisco County/city
6659,2010-Q4,06,075,2010,4,San Francisco County/city
7158,2011-Q1,06,075,2011,1,San Francisco County/city
6002,2011-Q2,06,075,2011,2,San Francisco County/city
6214,2011-Q3,06,075,2011,3,San Francisco County/city
6614,2011-Q4,06,075,2011,4,San Francisco County/city
7429,2012-Q1,06,075,2012,1,San Francisco County/city
6114,2012-Q2,06,075,2012,2,San Francisco County/city
6249,2012-Q3,06,075,2012,3,San Francisco County/city
7133,2012-Q4,06,075,2012,4,San Francisco County/city
7465,2013-Q1,06,075,2013,1,San Francisco County/city
6314,2013-Q2,06,075,2013,2,San Francisco County/city
6579,2013-Q3,06,075,2013,3,San Francisco County/city
7415,2013-Q4,06,075,2013,4,San Francisco County/city
7996,2014-Q1,06,075,2014,1,San Francisco County/city
6731,2014-Q2,06,075,2014,2,San Francisco County/city
7228,2014-Q3,06,075,2014,3,San Francisco County/city
7794,2014-Q4,06,075,2014,4,San Francisco County/city
8839,2015-Q1,06,075,2015,1,San Francisco County/city
7392,2015-Q2,06,075,2015,2,San Francisco County/city
7556,2015-Q3,06,075,2015,3,San Francisco County/city
8644,2015-Q4,06,075,2015,4,San Francisco County/city
8835,2016-Q1,06,075,2016,1,San Francisco County/city
7851,2016-Q2,06,075,2016,2,San Francisco County/city
8193,2016-Q3,06,075,2016,3,San Francisco County/city
8772,2016-Q4,06,075,2016,4,San Francisco County/city
9698,2017-Q1,06,075,2017,1,San Francisco County/city
8445,2017-Q2,06,075,2017,2,San Francisco County/city
8475,2017-Q3,06,075,2017,3,San Francisco County/city
9722,2017-Q4,06,075,2017,4,San Francisco County/city
10716,2018-Q1,06,075,2018,1,San Francisco County/city
9161,2018-Q2,06,075,2018,2,San Francisco County/city
9190,2018-Q3,06,075,2018,3,San Francisco County/city
10777,2018-Q4,06,075,2018,4,San Francisco County/city
11730,2019-Q1,06,075,2019,1,San Francisco County/city
10443,2019-Q2,06,075,2019,2,San Francisco County/city
9879,2019-Q3,06,075,2019,3,San Francisco County/city
2145,1991-Q4,06,077,1991,4,San Joaquin County
1999,1992-Q1,06,077,1992,1,San Joaquin County
2062,1992-Q2,06,077,1992,2,San Joaquin County
2052,1992-Q3,06,077,1992,3,San Joaquin County
2262,1992-Q4,06,077,1992,4,San Joaquin County
2018,1993-Q1,06,077,1993,1,San Joaquin County
2123,1993-Q2,06,077,1993,2,San Joaquin County
2145,1993-Q3,06,077,1993,3,San Joaquin County
2301,1993-Q4,06,077,1993,4,San Joaquin County
2047,1994-Q1,06,077,1994,1,San Joaquin County
2193,1994-Q2,06,077,1994,2,San Joaquin County
2165,1994-Q3,06,077,1994,3,San Joaquin County
2290,1994-Q4,06,077,1994,4,San Joaquin County
2137,1995-Q1,06,077,1995,1,San Joaquin County
2224,1995-Q2,06,077,1995,2,San Joaquin County
2201,1995-Q3,06,077,1995,3,San Joaquin County
2343,1995-Q4,06,077,1995,4,San Joaquin County
2159,1996-Q1,06,077,1996,1,San Joaquin County
2274,1996-Q2,06,077,1996,2,San Joaquin County
2203,1996-Q3,06,077,1996,3,San Joaquin County
2390,1996-Q4,06,077,1996,4,San Joaquin County
2240,1997-Q1,06,077,1997,1,San Joaquin County
2405,1997-Q2,06,077,1997,2,San Joaquin County
2314,1997-Q3,06,077,1997,3,San Joaquin County
2533,1997-Q4,06,077,1997,4,San Joaquin County
2327,1998-Q1,06,077,1998,1,San Joaquin County
2480,1998-Q2,06,077,1998,2,San Joaquin County
2424,1998-Q3,06,077,1998,3,San Joaquin County
2681,1998-Q4,06,077,1998,4,San Joaquin County
2378,1999-Q1,06,077,1999,1,San Joaquin County
2557,1999-Q2,06,077,1999,2,San Joaquin County
2486,1999-Q3,06,077,1999,3,San Joaquin County
2759,1999-Q4,06,077,1999,4,San Joaquin County
2572,2000-Q1,06,077,2000,1,San Joaquin County
2653,2000-Q2,06,077,2000,2,San Joaquin County
2677,2000-Q3,06,077,2000,3,San Joaquin County
2813,2000-Q4,06,077,2000,4,San Joaquin County
2730,2001-Q1,06,077,2001,1,San Joaquin County
2768,2001-Q2,06,077,2001,2,San Joaquin County
2742,2001-Q3,06,077,2001,3,San Joaquin County
2954,2001-Q4,06,077,2001,4,San Joaquin County
2824,2002-Q1,06,077,2002,1,San Joaquin County
2870,2002-Q2,06,077,2002,2,San Joaquin County
2848,2002-Q3,06,077,2002,3,San Joaquin County
3061,2002-Q4,06,077,2002,4,San Joaquin County
2923,2003-Q1,06,077,2003,1,San Joaquin County
2906,2003-Q2,06,077,2003,2,San Joaquin County
2932,2003-Q3,06,077,2003,3,San Joaquin County
3156,2003-Q4,06,077,2003,4,San Joaquin County
2950,2004-Q1,06,077,2004,1,San Joaquin County
4557,2004-Q2,06,077,2004,2,San Joaquin County
3011,2004-Q3,06,077,2004,3,San Joaquin County
3354,2004-Q4,06,077,2004,4,San Joaquin County
2985,2005-Q1,06,077,2005,1,San Joaquin County
3116,2005-Q2,06,077,2005,2,San Joaquin County
3263,2005-Q3,06,077,2005,3,San Joaquin County
3396,2005-Q4,06,077,2005,4,San Joaquin County
3167,2006-Q1,06,077,2006,1,San Joaquin County
3255,2006-Q2,06,077,2006,2,San Joaquin County
3218,2006-Q3,06,077,2006,3,San Joaquin County
3507,2006-Q4,06,077,2006,4,San Joaquin County
3312,2007-Q1,06,077,2007,1,San Joaquin County
3414,2007-Q2,06,077,2007,2,San Joaquin County
3346,2007-Q3,06,077,2007,3,San Joaquin County
3601,2007-Q4,06,077,2007,4,San Joaquin County
3385,2008-Q1,06,077,2008,1,San Joaquin County
3470,2008-Q2,06,077,2008,2,San Joaquin County
3432,2008-Q3,06,077,2008,3,San Joaquin County
3688,2008-Q4,06,077,2008,4,San Joaquin County
3298,2009-Q1,06,077,2009,1,San Joaquin County
3424,2009-Q2,06,077,2009,2,San Joaquin County
3359,2009-Q3,06,077,2009,3,San Joaquin County
3711,2009-Q4,06,077,2009,4,San Joaquin County
3292,2010-Q1,06,077,2010,1,San Joaquin County
3488,2010-Q2,06,077,2010,2,San Joaquin County
3446,2010-Q3,06,077,2010,3,San Joaquin County
3771,2010-Q4,06,077,2010,4,San Joaquin County
3384,2011-Q1,06,077,2011,1,San Joaquin County
3571,2011-Q2,06,077,2011,2,San Joaquin County
3628,2011-Q3,06,077,2011,3,San Joaquin County
3639,2011-Q4,06,077,2011,4,San Joaquin County
3585,2012-Q1,06,077,2012,1,San Joaquin County
3501,2012-Q2,06,077,2012,2,San Joaquin County
3571,2012-Q3,06,077,2012,3,San Joaquin County
3711,2012-Q4,06,077,2012,4,San Joaquin County
3621,2013-Q1,06,077,2013,1,San Joaquin County
3545,2013-Q2,06,077,2013,2,San Joaquin County
3636,2013-Q3,06,077,2013,3,San Joaquin County
3786,2013-Q4,06,077,2013,4,San Joaquin County
3693,2014-Q1,06,077,2014,1,San Joaquin County
3611,2014-Q2,06,077,2014,2,San Joaquin County
3753,2014-Q3,06,077,2014,3,San Joaquin County
3926,2014-Q4,06,077,2014,4,San Joaquin County
3800,2015-Q1,06,077,2015,1,San Joaquin County
3747,2015-Q2,06,077,2015,2,San Joaquin County
3909,2015-Q3,06,077,2015,3,San Joaquin County
4216,2015-Q4,06,077,2015,4,San Joaquin County
3813,2016-Q1,06,077,2016,1,San Joaquin County
3866,2016-Q2,06,077,2016,2,San Joaquin County
4086,2016-Q3,06,077,2016,3,San Joaquin County
4171,2016-Q4,06,077,2016,4,San Joaquin County
3981,2017-Q1,06,077,2017,1,San Joaquin County
4044,2017-Q2,06,077,2017,2,San Joaquin County
4035,2017-Q3,06,077,2017,3,San Joaquin County
4313,2017-Q4,06,077,2017,4,San Joaquin County
4106,2018-Q1,06,077,2018,1,San Joaquin County
4173,2018-Q2,06,077,2018,2,San Joaquin County
4173,2018-Q3,06,077,2018,3,San Joaquin County
4531,2018-Q4,06,077,2018,4,San Joaquin County
4233,2019-Q1,06,077,2019,1,San Joaquin County
4399,2019-Q2,06,077,2019,2,San Joaquin County
4363,2019-Q3,06,077,2019,3,San Joaquin County
1809,1991-Q4,06,079,1991,4,San Luis Obispo County
1696,1992-Q1,06,079,1992,1,San Luis Obispo County
1806,1992-Q2,06,079,1992,2,San Luis Obispo County
1674,1992-Q3,06,079,1992,3,San Luis Obispo County
1874,1992-Q4,06,079,1992,4,San Luis Obispo County
1854,1993-Q1,06,079,1993,1,San Luis Obispo County
1838,1993-Q2,06,079,1993,2,San Luis Obispo County
1737,1993-Q3,06,079,1993,3,San Luis Obispo County
1902,1993-Q4,06,079,1993,4,San Luis Obispo County
1771,1994-Q1,06,079,1994,1,San Luis Obispo County
1883,1994-Q2,06,079,1994,2,San Luis Obispo County
1818,1994-Q3,06,079,1994,3,San Luis Obispo County
1884,1994-Q4,06,079,1994,4,San Luis Obispo County
1844,1995-Q1,06,079,1995,1,San Luis Obispo County
1957,1995-Q2,06,079,1995,2,San Luis Obispo County
1866,1995-Q3,06,079,1995,3,San Luis Obispo County
1944,1995-Q4,06,079,1995,4,San Luis Obispo County
